ID,str_exp,TextList,Segmened_text,var
7179,((3.0+5.0)/3.0*5.0),"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),3), Equals(LengthOf(Line(D,B)),5), Equals(LengthOf(Line(B,C)),5), Find(LengthOf(Line(D,E)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line AD  3  Equals LengthOf Line DB  5  Equals LengthOf Line BC  5  Find LengthOf Line DE   ,1.875
7961,((3.0+5.0)/3.0*6.0),"Line(A,B), Line(A,C), LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,E,D)),MeasureOf(Angle(B))), Equals(LengthOf(Line(A,D)),3), Equals(LengthOf(Line(A,C)),6), Equals(LengthOf(Line(D,B)),5), Find(LengthOf(Line(A,E)))",Line AB  Line AC  LengthOf Triangle ABC   Equals MeasureOf Angle AED  MeasureOf Angle B    Equals LengthOf Line AD  3  Equals LengthOf Line AC  6  Equals LengthOf Line DB  5  Find LengthOf Line AE   ,4
4734,((3.0+5.0)/3.0*6.0),"Triangle(A,B,C), Parallel(Line(D,E),Line(B,C)), Line(D,E), Line(A,B), Line(A,C), Equals(LengthOf(Line(A,E)),3), Equals(LengthOf(Line(E,C)),5), Equals(LengthOf(Line(D,E)),6), Find(LengthOf(Line(B,C)))",Triangle ABC  Parallel Line DE Line BC   Line DE  Line AB  Line AC  Equals LengthOf Line AE  3  Equals LengthOf Line EC  5  Equals LengthOf Line DE  6  Find LengthOf Line BC   ,16
4902,((3.0+5.0)/5.0*16.0),"IntersectAt(Line(A,B),Line(C,D),Point(E)), Equals(Parallel(Line(A,D),Line(B,C)), RatioOf(Line(B,E),Line(A,E)),\frac{3}{5}), Equals(LengthOf(Line(C,D)),16), Find(LengthOf(Line(D,E)))",IntersectAt Line AB Line CD Point E   Equals Parallel Line AD Line BC   RatioOf Line BE Line AE  \frac{3}{5}  Equals LengthOf Line CD  16  Find LengthOf Line DE   ,10
4678,((3.0+5.0)/6.0*3.0),"LengthOf(Triangle(A,B,C)), Line(A,B), Parallel(Line(D,E),Line(B,C)), Line(A,C), Point(E), Equals(RatioOf(Line(A,D),Line(D,B)),\frac{3}{5}), Equals(LengthOf(Line(D,E)),6), Find(LengthOf(Line(B,C)))",LengthOf Triangle ABC   Line AB  Parallel Line DE Line BC   Line AC  Point E  Equals RatioOf Line AD Line DB  \frac{3}{5}  Equals LengthOf Line DE  6  Find LengthOf Line BC   ,16
4893,((3.0+6.0)/(3.0*6.0)),"Parallel(Line(A,D),Line(B,E)), Line(C,F), Point(A), Point(B), Point(C), Point(D), Point(E), Point(F), Equals(LengthOf(Line(A,B)),3), Equals(LengthOf(Line(B,C)),6), Equals(LengthOf(Line(D,F)),6), Find(LengthOf(Line(D,E)))",Parallel Line AD Line BE   Line CF  Point A  Point B  Point C  Point D  Point E  Point F  Equals LengthOf Line AB  3  Equals LengthOf Line BC  6  Equals LengthOf Line DF  6  Find LengthOf Line DE   ,2
4526,((3.0+6.0)/3.0),"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Line(A,B), Line(A,C), Point(D), Point(E), Equals(LengthOf(Line(A,E)),3), Equals(LengthOf(Line(E,C)),6), Find(RatioOf(Line(A,D),Line(A,B)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Line AB  Line AC  Point D  Point E  Equals LengthOf Line AE  3  Equals LengthOf Line EC  6  Find RatioOf Line AD Line AB   ,0.333333333
7251,((3.0+6.0)/3.0),"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Line(A,B), Line(A,C), Point(D), Point(E), Equals(LengthOf(Line(A,E)),3), Equals(LengthOf(Line(E,C)),6), Find(RatioOf(Line(D,E),Line(B,C)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Line AB  Line AC  Point D  Point E  Equals LengthOf Line AE  3  Equals LengthOf Line EC  6  Find RatioOf Line DE Line BC   ,0.333333333
7124,((3.0+6.0)/3.0*2.5),"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),3), Equals(LengthOf(Line(D,B)),6), Equals(LengthOf(Line(D,E)),2.5), Find(LengthOf(Line(B,C)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line AD  3  Equals LengthOf Line DB  6  Equals LengthOf Line DE  2.5  Find LengthOf Line BC   ,7.5
4566,((3.0+6.0)/3.0*6.0),"LengthOf(Triangle(A,D,E)), Parallel(Line(B,C),Line(D,E)), Equals(LengthOf(Line(A,B)),3), Equals(LengthOf(Line(B,D)),6), Equals(LengthOf(Line(D,E)),6), Find(LengthOf(Line(B,C)))",LengthOf Triangle ADE   Parallel Line BC Line DE   Equals LengthOf Line AB  3  Equals LengthOf Line BD  6  Equals LengthOf Line DE  6  Find LengthOf Line BC   ,2
7552,((3.0+6.0)/4.0*3.0),"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),3), Equals(LengthOf(Line(D,B)),6), Equals(LengthOf(Line(D,E)),4), Find(LengthOf(Line(B,C)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line AD  3  Equals LengthOf Line DB  6  Equals LengthOf Line DE  4  Find LengthOf Line BC   ,12
2445,((3.0+6.0)/6.0*10.0),"Line(C,D), Point(A), Point(E), Find(Line(E,D))",Line CD  Point A  Point E  Find Line ED  ,6.666666667
98,((3.141592653589793*10.0)*5.0),Find(SideOf(Regular(Polygon($)))),Find SideOf Regular Polygon $    ,157.0796327
2121,((3.141592653589793/180*90.0)*3.0),"SideOf(Regular(Polygon($))), Sector($), Equals(Angle($),90), BaseOf(Polygon($)), Find(CircumferenceOf(Circle($)))",SideOf Regular Polygon $    Sector $  Equals Angle $ 90  BaseOf Polygon $   Find CircumferenceOf Circle $   ,4.71238898
2427,((3.2+0.8)/1.6*0.8),"Equals(HeightOf(Polygon($)),1.6), Line(C,D), HeightOf(Polygon($)), Line(C,A), Shape(C), Shape(A), Point(B), Equals(Red(Line(B,C)),3.2), Equals(LengthOf(Line(A,B)),0.8), Find(HeightOf(Polygon($)))",Equals HeightOf Polygon $  1.6  Line CD  HeightOf Polygon $   Line CA  Shape C  Shape A  Point B  Equals Red Line BC  3.2  Equals LengthOf Line AB  0.8  Find HeightOf Polygon $   ,8
9723,((30.0*2)*2),"Line(A,B), Right(Triangle(A,B,C)), Equals(Angle($),30), Equals(Point(A),0)), Line(C,P), Line(C,A), Circle($), Arc(o,f), Point(E)",Line AB  Right Triangle ABC   Equals Angle $ 30  Equals Point A 0   Line CP  Line CA  Circle $  Arc of  Point E ,120
5653,((30.0*2)*2),"LengthOf(Triangle(A,P,B)), LengthOf(Triangle(A,P,C)), Shape($), Line(A,P), Equals(LengthOf(Line(P,A)),Line(P,B)), Equals(MeasureOf(Angle(P,A,B)),30), Find(MeasureOf(Angle(B,P,C)))",LengthOf Triangle APB   LengthOf Triangle APC   Shape $  Line AP  Equals LengthOf Line PA  Line PB   Equals MeasureOf Angle PAB  30  Find MeasureOf Angle BPC   ,120
5621,((30.0*2)+(20.0*2)),"Circle(O), Line(A,B), Line(A,C), Equals(MeasureOf(Angle(A,B,O)),20), Equals(MeasureOf(Angle(A,C,O)),30), Find(MeasureOf(Angle(B,O,C)))",Circle O  Line AB  Line AC  Equals MeasureOf Angle ABO  20  Equals MeasureOf Angle ACO  30  Find MeasureOf Angle BOC   ,100
2928,((30.0*2)+(25.0*2)),"Circle(O), Equals(MeasureOf(Angle(A,B,O)),25), Equals(MeasureOf(Angle(A,C,O)),30), Find(MeasureOf(Angle(B,O,C)))",Circle O  Equals MeasureOf Angle ABO  25  Equals MeasureOf Angle ACO  30  Find MeasureOf Angle BOC   ,110
3459,((30.0*2)+(25.0*2)),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A)),25), Equals(MeasureOf(Angle(E)),30), Find(MeasureOf(Angle(B,O,D)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle A  25  Equals MeasureOf Angle E  30  Find MeasureOf Angle BOD   ,110
2432,((30.0*2)+(40.0*2)),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A,B,O)),40), Equals(MeasureOf(Angle(A,C,O)),30), Find(MeasureOf(Angle(B,O,C)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle ABO  40  Equals MeasureOf Angle ACO  30  Find MeasureOf Angle BOC   ,140
1280,((30.0*2)+30.0),"LengthOf(Triangle(A,B,E)), Line(M,N), Line(A,E), Line(B,E), Point(C), Equals(MeasureOf(Angle(E)),30), Equals(LengthOf(Line(A,B)),Line(C,E)), Find(MeasureOf(Angle(B,A,E)))",LengthOf Triangle ABE   Line MN  Line AE  Line BE  Point C  Equals MeasureOf Angle E  30  Equals LengthOf Line AB  Line CE   Find MeasureOf Angle BAE   ,90
3715,((30.0/2)+90),"IsDiameterOf(Line(A,B),Circle(O)), Point(C), Point(D), Circle(O), Equals(MeasureOf(Angle(A,O,D)),30), Find(MeasureOf(Angle(B,C,D)))",IsDiameterOf Line AB Circle O   Point C  Point D  Circle O  Equals MeasureOf Angle AOD  30  Find MeasureOf Angle BCD   ,105
9318,((32.0/2)+4.0),"Parallelogram(A,B,C,D), IsDiagonalOf(Line(A,C),Parallelogram(A,B,C,D)), IsDiagonalOf(Line(B,D),Parallelogram(A,B,C,D)), IntersectAt(Line(A,C),Line(B,D),Point(O)), Equals(LengthOf(Line(C,D)),4), Find(LengthOf(Triangle(A,O,B)))",Parallelogram ABCD  IsDiagonalOf Line AC Parallelogram ABCD   IsDiagonalOf Line BD Parallelogram ABCD   IntersectAt Line AC Line BD Point O   Equals LengthOf Line CD  4  Find LengthOf Triangle AOB   ,20
5991,((34.0/2)+50.0),"LengthOf(Triangle(A,B,E)), Equals(LengthOf(Line(B,A)),Line(B,E)), IsMidpointOf(Point(F),Line(A,E)), Equals(MeasureOf(Angle(A,B,C)),34), Equals(MeasureOf(Angle(C)),50), Find(MeasureOf(Angle(A,D,B)))",LengthOf Triangle ABE   Equals LengthOf Line BA  Line BE   IsMidpointOf Point F Line AE   Equals MeasureOf Angle ABC  34  Equals MeasureOf Angle C  50  Find MeasureOf Angle ADB   ,67
8821,((35.0*2)*2),"Point(A), Point(B), Point(C), Circle(O), BisectsAngle(Line(A,D),MeasureOf(Angle(B,A,C))), Equals(MeasureOf(Angle(D,A,C)),35), Find(MeasureOf(Angle(B,O,C)))",Point A  Point B  Point C  Circle O  BisectsAngle Line AD MeasureOf Angle BAC    Equals MeasureOf Angle DAC  35  Find MeasureOf Angle BOC   ,140
8686,((35.0*2)+(25.0*2)),"Circle(O), Equals(MeasureOf(Angle(C,A,O)),25), Equals(MeasureOf(Angle(B,C,O)),35), Find(MeasureOf(Angle(A,O,B)))",Circle O  Equals MeasureOf Angle CAO  25  Equals MeasureOf Angle BCO  35  Find MeasureOf Angle AOB   ,120
9602,((35.0*2)+80.0),"Equals(MeasureOf(Angle(B,A,C)),35), Line(C,D), Find(MeasureOf(Angle(B,O,D)))",Equals MeasureOf Angle BAC  35  Line CD  Find MeasureOf Angle BOD   ,150
927,((36.0*2)/2),"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,B)),Line(A,D)), Equals(LengthOf(Line(A,D)),Line(D,C)), Equals(MeasureOf(Angle(B,A,D)),36), Find(MeasureOf(Angle(C)))",LengthOf Triangle ABC   Equals LengthOf Line AB  Line AD   Equals LengthOf Line AD  Line DC   Equals MeasureOf Angle BAD  36  Find MeasureOf Angle C   ,36
7821,((36.0/2)/2),"LengthOf(Triangle(A,B,C)), Line(A,B), Line(A,C), Equals(LengthOf(Triangle(A,B,C)),S_{\bigtriangleupABC}), Find(LengthOf(Triangle(A,D,E)))",LengthOf Triangle ABC   Line AB  Line AC  Equals LengthOf Triangle ABC  S_{\bigtriangleupABC}  Find LengthOf Triangle ADE   ,9
1300,((360/15.0)*10.0),Point(A),Point A ,240
4925,((360/60.0)*8.0),Point(A),Point A ,48
3476,((38.0+45.0)+32.0),"Equals(MeasureOf(Angle(A)),32), Equals(MeasureOf(Angle(B)),45), Equals(MeasureOf(Angle(C)),38), Find(MeasureOf(Angle(D,F,E)))",Equals MeasureOf Angle A  32  Equals MeasureOf Angle B  45  Equals MeasureOf Angle C  38  Find MeasureOf Angle DFE   ,115
4792,((4.0*10.0)/7.0),"IntersectAt(Parallel(Line(A,B),Line(C,D)),Line(A,D),Line(B,C),Point(P)), Equals(LengthOf(Line(A,B)),4), Equals(LengthOf(Line(C,D)),7), Equals(LengthOf(Line(P,D)),10), Find(LengthOf(Line(A,P)))",IntersectAt Parallel Line AB Line CD  Line AD Line BC Point P   Equals LengthOf Line AB  4  Equals LengthOf Line CD  7  Equals LengthOf Line PD  10  Find LengthOf Line AP   ,5.714285714
9176,((4.0*2)*2),"Rhombus(A,B,C,D), Equals(LengthOf(Line(A,C)),4), Equals(MeasureOf(Angle(B,A,D)),120), Find(PerimeterOf(Rhombus(A,B,C,D)))",Rhombus ABCD  Equals LengthOf Line AC  4  Equals MeasureOf Angle BAD  120  Find PerimeterOf Rhombus ABCD   ,16
7731,((4.0*2)*2),"LengthOf(Triangle(A,B,C)), Line(A,B), Line(A,C), Equals(LengthOf(Triangle(A,D,E)),4), Find(LengthOf(Triangle(A,B,C)))",LengthOf Triangle ABC   Line AB  Line AC  Equals LengthOf Triangle ADE  4  Find LengthOf Triangle ABC   ,16
7348,((4.0*2)*2),"IsMidpointOf(LengthOf(Triangle(A,B,C)),Line(A,B)), IsMidpointOf(Point(D),Line(A,B)), IsMidpointOf(Point(E),Line(A,B)), Line(A,C), Equals(LengthOf(Triangle(A,D,E)),4), Find(LengthOf(Triangle(A,B,C)))",IsMidpointOf LengthOf Triangle ABC  Line AB   IsMidpointOf Point D Line AB   IsMidpointOf Point E Line AB   Line AC  Equals LengthOf Triangle ADE  4  Find LengthOf Triangle ABC   ,16
3245,((4.0*2)*3.141592653589793),"IsDiameterOf(Line(A,B),Circle(O)), InscribedIn(Quadrilateral(A,B,C,D),Circle(O)), Equals(LengthOf(Line(B,C)),4), Equals(LengthOf(Line(C,D)),4), Equals(LengthOf(Line(D,A)),4), Find(PerimeterOf(Circle(O)))",IsDiameterOf Line AB Circle O   InscribedIn Quadrilateral ABCD Circle O   Equals LengthOf Line BC  4  Equals LengthOf Line CD  4  Equals LengthOf Line DA  4  Find PerimeterOf Circle O   ,25.13274123
525,((4.0*2)/2),"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,C,B)),90), Equals(MeasureOf(Angle(A)),30), Equals(LengthOf(Line(B,C)),4), IsMidpointOf(Point(D),Line(A,B)), Find(LengthOf(Line(C,D)))",LengthOf Triangle ABC   Equals MeasureOf Angle ACB  90  Equals MeasureOf Angle A  30  Equals LengthOf Line BC  4  IsMidpointOf Point D Line AB   Find LengthOf Line CD   ,4
5738,((4.0*2)+(4.0*2)),"Line(E,F), SinOf(g), Point(O), Parallelogram(A,B,C,D), IsDiagonalOf(Line(A,C),Parallelogram(A,B,C,D)), IsDiagonalOf(Line(B,D),Parallelogram(A,B,C,D)), Line(A,C), Line(B,D), Line(A,D), Line(B,C), Point(E), Point(F), Equals(LengthOf(Line(A,E)),Line(E,D)), Equals(LengthOf(Triangle(A,O,E)),4), Find(AreaOf(Quadrilateral(E,F,C,D)))",Line EF  SinOf g  Point O  Parallelogram ABCD  IsDiagonalOf Line AC Parallelogram ABCD   IsDiagonalOf Line BD Parallelogram ABCD   Line AC  Line BD  Line AD  Line BC  Point E  Point F  Equals LengthOf Line AE  Line ED   Equals LengthOf Triangle AOE  4  Find AreaOf Quadrilateral EFCD   ,16
5864,((4.0*2)+4.0),"Equals(Angle($),30), HeightOf(Polygon($))",Equals Angle $ 30  HeightOf Polygon $  ,12
8762,((4.0*3.0)/5.0),"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,B)),5), Equals(LengthOf(Line(A,C)),4), Equals(LengthOf(Line(B,C)),3), Circle($), SinOf(g), Point(C), Line(A,B), Line(C,B), Line(C,A), Point(E), Point(F), Line(E,F)",LengthOf Triangle ABC   Equals LengthOf Line AB  5  Equals LengthOf Line AC  4  Equals LengthOf Line BC  3  Circle $  SinOf g  Point C  Line AB  Line CB  Line CA  Point E  Point F  Line EF ,2.4
2862,((4.0*4.0)/(2.0*2)),"Triangle(A,B,C), Equals(MeasureOf(Angle(C)),90), Equals(LengthOf(Line(A,B)),4), Equals(LengthOf(Triangle(A,B,C)),2), TanOf(Angle(B)), Find(TanOf(Angle(A)))",Triangle ABC  Equals MeasureOf Angle C  90  Equals LengthOf Line AB  4  Equals LengthOf Triangle ABC  2  TanOf Angle B   Find TanOf Angle A   ,4
5647,((4.0*4.0)/2),"Equals(SideOf(Square(A,B,C,D)),4), Find(AreaOf(Polygon($)))",Equals SideOf Square ABCD  4  Find AreaOf Polygon $   ,8
4498,((4.0*4.0*pi)*(45.0/360)),"IsDiameterOf(Line(A,B),Circle($)), Circle($), Equals(LengthOf(Line(A,B)),4), Point(B), Point(A), Find(AreaOf(Polygon($)))",IsDiameterOf Line AB Circle $   Circle $  Equals LengthOf Line AB  4  Point B  Point A  Find AreaOf Polygon $   ,6.283185307
7398,((4.0*5.0)/(¡Ì(5.0*5.0-4.0*4.0))),"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,C,B)),90), Perpendicular(Line(C,D),Line(A,B)), Equals(LengthOf(Line(C,D)),4), Equals(LengthOf(Line(B,C)),5), Find(LengthOf(Line(A,C)))",LengthOf Triangle ABC   Equals MeasureOf Angle ACB  90  Perpendicular Line CD Line AB   Equals LengthOf Line CD  4  Equals LengthOf Line BC  5  Find LengthOf Line AC   ,6.666666667
5525,((4.0/1.0)/3.0),"Parallel(Line(A,B),Line(C,D)), Line(E,F), Equals(LengthOf(Line(A,C)),4), Equals(LengthOf(Line(C,E)),1), Equals(LengthOf(Line(B,D)),3), Find(LengthOf(Line(D,F)))",Parallel Line AB Line CD   Line EF  Equals LengthOf Line AC  4  Equals LengthOf Line CE  1  Equals LengthOf Line BD  3  Find LengthOf Line DF   ,0.75
4607,((4.0/2)*((1.0+2.0)*(1.0+2.0))),"LengthOf(Triangle(A,B,C)), Line(B,C), Line(A,B), Line(A,C), Equals(Parallel(Line(E,F),Line(B,C)), RatioOf(Line(A,E),Line(E,B)),\frac{1}{2}), LengthOf(Triangle(D,E,F)), Find(LengthOf(Triangle(A,B,C)))",LengthOf Triangle ABC   Line BC  Line AB  Line AC  Equals Parallel Line EF Line BC   RatioOf Line AE Line EB  \frac{1}{2}  LengthOf Triangle DEF   Find LengthOf Triangle ABC   ,18
6525,((4.0/2)*(4.0/2)),"Right(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,C,B)),90), Equals(LengthOf(Line(C,A)),4), IsMidpointOf(Point(P),Line($)), Circle($), Line(A,C), Line(B,P), Quadrilateral(A,P,C,B), Shape($), Right(Triangle($))",Right Triangle ABC   Equals MeasureOf Angle ACB  90  Equals LengthOf Line CA  4  IsMidpointOf Point P Line $   Circle $  Line AC  Line BP  Quadrilateral APCB  Shape $  Right Triangle $  ,4
3988,((4.0/2)*(4.0/2)),"Line(A,B), Equals(Circle(O),4), SideOf(Regular(Polygon($))), Line(D,C), Line(D,E), Parallelogram(B,C,D,E), Circle(O), Point(F), Point(G), Line(B,C), Point(H), Line(G,H), Parallel(Line(G,H),Line(A,B)), Find(AreaOf(Parallelogram(B,C,D,E)))",Line AB  Equals Circle O 4  SideOf Regular Polygon $    Line DC  Line DE  Parallelogram BCDE  Circle O  Point F  Point G  Line BC  Point H  Line GH  Parallel Line GH Line AB   Find AreaOf Parallelogram BCDE   ,4
3190,((4.0/2)*(sin(|90-30.0|/180*pi))),"IsDiameterOf(Line(A,C),Circle(O)), Equals(LengthOf(Line(A,C)),4), Equals(MeasureOf(Angle(B,A,C)),30), Point(D), IsChordOf(Line(A,B),Circle($)), Find(Line(O,D))",IsDiameterOf Line AC Circle O   Equals LengthOf Line AC  4  Equals MeasureOf Angle BAC  30  Point D  IsChordOf Line AB Circle $   Find Line OD  ,1.732050808
9291,((4.0/2)*2),"Triangle(A,B,C), Equals(MeasureOf(Angle(C)),90), Equals(LengthOf(Line(B,C)),4), Equals(LengthOf(Line(A,C)),8), Point(D), Line(A,C), Parallelogram($), Quadrilateral(A,D,B,E), Line(A,B), Line(D,E)",Triangle ABC  Equals MeasureOf Angle C  90  Equals LengthOf Line BC  4  Equals LengthOf Line AC  8  Point D  Line AC  Parallelogram $  Quadrilateral ADBE  Line AB  Line DE ,4
7777,((4.0/2)/(4.0/2)*1.0),"Perpendicular(Line(A,B),Line(B,D)), Perpendicular(Line(E,D),Line(B,D)), IsMidpointOf(Point(C),Line($)), Line(B,D), Perpendicular(Line(A,C),Line(C,E)), Equals(LengthOf(Line(E,D)),1), Equals(LengthOf(Line(B,D)),4), Find(LengthOf(Line(A,B)))",Perpendicular Line AB Line BD   Perpendicular Line ED Line BD   IsMidpointOf Point C Line $   Line BD  Perpendicular Line AC Line CE   Equals LengthOf Line ED  1  Equals LengthOf Line BD  4  Find LengthOf Line AB   ,4
4938,((4.0/2)+(6.0/2)),"Equals(LengthOf(Line(A,B)),6), Point(C), Line(A,B), Equals(LengthOf(Line(B,C)),4), IsMidpointOf(Point(M),Line(A,B)), IsMidpointOf(Point(N),Line(A,B)), Line(B,C), Point(M), Point(N)",Equals LengthOf Line AB  6  Point C  Line AB  Equals LengthOf Line BC  4  IsMidpointOf Point M Line AB   IsMidpointOf Point N Line AB   Line BC  Point M  Point N ,5
5024,((4.0/2)+(8.0/2)),"Point(C), Line(A,B), IsMidpointOf(Point(P),Line(A,C)), IsMidpointOf(Point(Q),Line(B,C)), Equals(LengthOf(Line(A,C)),8), Equals(LengthOf(Line(B,C)),4), Find(Line(P,Q))",Point C  Line AB  IsMidpointOf Point P Line AC   IsMidpointOf Point Q Line BC   Equals LengthOf Line AC  8  Equals LengthOf Line BC  4  Find Line PQ  ,6
5465,((4.0/2)+(8.0/2)),"Line(A,B), Equals(LengthOf(Line(B,C)),4), Line(B,C), Find(LengthOf(Line(M,N)))",Line AB  Equals LengthOf Line BC  4  Line BC  Find LengthOf Line MN   ,6
4963,((4.0/2)+4.0),"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,B,C)),90), Equals(MeasureOf(Angle(A)),30), Equals(LengthOf(Line(B,C)),4), IsMedianOf(Line(D,E),Shape($)), Line(D,E), MeasureOf(Angle(A,C,M)), Point(F), Find(LengthOf(Line(D,F)))",LengthOf Triangle ABC   Equals MeasureOf Angle ABC  90  Equals MeasureOf Angle A  30  Equals LengthOf Line BC  4  IsMedianOf Line DE Shape $   Line DE  MeasureOf Angle ACM   Point F  Find LengthOf Line DF   ,6
4513,((4.0/2.0*3.0)+3.0),"IntersectAt(Parallel(Line(A,B),Line(C,D)),Line(A,D),Line(B,C),Point(O)), Equals(LengthOf(Line(A,O)),2), Equals(LengthOf(Line(D,O)),4), Equals(LengthOf(Line(B,O)),3), Find(LengthOf(Line(B,C)))",IntersectAt Parallel Line AB Line CD  Line AD Line BC Point O   Equals LengthOf Line AO  2  Equals LengthOf Line DO  4  Equals LengthOf Line BO  3  Find LengthOf Line BC   ,9
6562,((4.0/4.0)*4.0),"Square($), Equals(SideOf(Regular(Polygon($))),4), SideOf(Regular(Polygon($))), Find(AreaOf(Polygon($)))",Square $  Equals SideOf Regular Polygon $   4  SideOf Regular Polygon $    Find AreaOf Polygon $   ,4
5520,((4.0/5.0)*4.0),"Parallel(Line(A,D),Line(B,E)), Line(C,F), Equals(LengthOf(Line(A,B)),4), Equals(LengthOf(Line(B,C)),5), Equals(LengthOf(Line(E,F)),4), Find(LengthOf(Line(D,E)))",Parallel Line AD Line BE   Line CF  Equals LengthOf Line AB  4  Equals LengthOf Line BC  5  Equals LengthOf Line EF  4  Find LengthOf Line DE   ,3.2
2430,((4.0+2.0)/1.6*2.0),"Point(A), Line(A,B), Point(C), Equals(LengthOf(Line(A,C)),4), Equals(LengthOf(Line(C,E)),2), Equals(HeightOf(Polygon($)),1.6), Find(Line(A,B))",Point A  Line AB  Point C  Equals LengthOf Line AC  4  Equals LengthOf Line CE  2  Equals HeightOf Polygon $  1.6  Find Line AB  ,4.8
5966,((4.0+2.0)/2),"Quadrilateral(A,B,C,D), Line(A,B), Line(C,D), Line(A,D), Line(B,C), Equals(LengthOf(Line(A,B)),4), Equals(LengthOf(Line(D,C)),2), Find(LengthOf(Line(M,N)))",Quadrilateral ABCD  Line AB  Line CD  Line AD  Line BC  Equals LengthOf Line AB  4  Equals LengthOf Line DC  2  Find LengthOf Line MN   ,3
4726,((4.0+2.0)/2.0),"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Line(D,E), Line(A,B), Line(A,C), Point(D), Point(E), Equals(LengthOf(Line(A,E)),4), Equals(LengthOf(Line(E,C)),2), Line(A,B))), Find(LengthOf(Line(B,D)",LengthOf Triangle ABC   Parallel Line DE Line BC   Line DE  Line AB  Line AC  Point D  Point E  Equals LengthOf Line AE  4  Equals LengthOf Line EC  2  Line AB    Find LengthOf Line BD ,0.333333333
7650,((4.0+2.0)/3.5*4.0),"Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),4), Equals(LengthOf(Line(D,B)),2), Equals(LengthOf(Line(D,E)),3.5), Find(LengthOf(Line(B,C)))",Parallel Line DE Line BC   Equals LengthOf Line AD  4  Equals LengthOf Line DB  2  Equals LengthOf Line DE  3.5  Find LengthOf Line BC   ,5.25
7779,((4.0+2.0)/4.0),"LengthOf(Triangle(A,B,C)), Point(D), Point(E), Line(A,B), Line(A,C), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),4), Equals(LengthOf(Line(D,B)),2), Find(RatioOf(Line(D,E),Line(B,C)))",LengthOf Triangle ABC   Point D  Point E  Line AB  Line AC  Parallel Line DE Line BC   Equals LengthOf Line AD  4  Equals LengthOf Line DB  2  Find RatioOf Line DE Line BC   ,0.666666667
7412,((4.0+2.0)/4.0),"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Line(D,E), Line(A,B), Line(A,C), Point(D), Point(E), Equals(LengthOf(Line(A,D)),4), Equals(LengthOf(Line(D,B)),2), Line(B,C))), Find(LengthOf(Line(D,E)",LengthOf Triangle ABC   Parallel Line DE Line BC   Line DE  Line AB  Line AC  Point D  Point E  Equals LengthOf Line AD  4  Equals LengthOf Line DB  2  Line BC    Find LengthOf Line DE ,0.666666667
